scenario_name	target_group	sensitivity	specificity	sim_id	true_beta	empirical_beta	p_value	n_enrolled	bias	mse	significant	wrong_direction	significant_wrong
ARREST_raw	C	0.8	0.8	1	-0.23572233352106983	0.14315367402404666	3.9168162486835634e-5	22647.555	0.3788760075451165	0.1435470290933272	TRUE	TRUE	TRUE
ARREST_raw	C	0.8	0.8	2	-0.23572233352106983	0.1689511599734163	1.1511177511192017e-6	22647.555	0.4046734934944861	0.1637606363370319	TRUE	TRUE	TRUE
ARREST_raw	C	0.8	0.8	3	-0.23572233352106983	0.08357165866837152	0.01529794464633416	22647.555	0.3192939921894413	0.10194865344827102	TRUE	TRUE	TRUE
ARREST_raw	C	0.8	0.8	4	-0.23572233352106983	0.13933189360628145	5.075407960097866e-5	22647.555	0.37505422712735126	0.14066567328609478	TRUE	TRUE	TRUE
ARREST_raw	C	0.8	0.8	5	-0.23572233352106983	0.0950005119423999	0.0067163977424927745	22647.555	0.33072284546346975	0.10937760051145409	TRUE	TRUE	TRUE
ARREST_raw	C	0.8	0.8	6	-0.23572233352106983	0.14422002090133693	3.139612468139319e-5	22647.555	0.37994235442240676	0.14435619268404176	TRUE	TRUE	TRUE
ARREST_raw	C	0.8	0.8	7	-0.23572233352106983	0.05990736140151164	0.08886027843155697	22647.555	0.29562969492258145	0.08739691652001859	FALSE	TRUE	FALSE
ARREST_raw	C	0.8	0.8	8	-0.23572233352106983	0.11602656218433612	8.437472110039979e-4	22647.555	0.35174889570540596	0.12372728562997257	TRUE	TRUE	TRUE
ARREST_raw	C	0.8	0.8	9	-0.23572233352106983	0.09114499494563927	0.008395631821668803	22647.555	0.3268673284667091	0.10684225041896347	TRUE	TRUE	TRUE
ARREST_raw	C	0.8	0.8	10	-0.23572233352106983	0.10026739275129848	0.004340111136248659	22647.555	0.33598972627236834	0.112889096160581	TRUE	TRUE	TRUE
ARREST_raw	C	0.8	0.8	11	-0.23572233352106983	0.08608157075778887	0.013413016187649451	22647.555	0.3218039042788587	0.10355775280911685	TRUE	TRUE	TRUE
