scenario_name	target_group	sensitivity	specificity	sim_id	true_beta	empirical_beta	p_value	n_enrolled	bias	mse	significant	wrong_direction	significant_wrong
ARREST_raw	D	1	1	1	0.3364722366212129	0.3116611476790252	0.01196257427999503	1626.1175	-0.024811088942187698	6.155901344971486e-4	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	2	0.3364722366212129	0.05018632293908846	0.6879038803870035	1626.1175	-0.2862859136821244	0.08195962437280879	FALSE	FALSE	FALSE
ARREST_raw	D	1	1	3	0.3364722366212129	0.2444198053721779	0.038593727005251544	1626.1175	-0.092052431249035	0.008473650098858317	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	4	0.3364722366212129	0.4114847402525105	0.001002497082296161	1626.1175	0.07501250363129758	0.005626875701035432	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	5	0.3364722366212129	0.23581818789550582	0.0564791418812296	1626.1175	-0.10065404872570707	0.010131237524877015	FALSE	FALSE	FALSE
ARREST_raw	D	1	1	6	0.3364722366212129	0.2870954524574897	0.017351787461314827	1626.1175	-0.04937678416372321	0.002438066814350907	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	7	0.3364722366212129	0.21570254173884254	0.08950013241306243	1626.1175	-0.12076969488237035	0.014585319201980832	FALSE	FALSE	FALSE
ARREST_raw	D	1	1	8	0.3364722366212129	0.28394160939234253	0.019248949743805865	1626.1175	-0.052530627228870364	0.0027594667970585363	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	9	0.3364722366212129	0.39558877736890086	0.0012550253949301649	1626.1175	0.05911654074768796	0.003494765389973051	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	10	0.3364722366212129	0.3420060991548677	0.0068589873505100485	1626.1175	0.0055338625336547875	3.0623634541388185e-5	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	11	0.3364722366212129	0.24212138907135	0.05278824843481711	1626.1175	-0.09435084754986289	0.008902082433377468	FALSE	FALSE	FALSE
ARREST_raw	D	1	1	12	0.3364722366212129	0.3448215587633424	0.005641807381644215	1626.1175	0.008349322142129523	6.971118023305432e-5	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	13	0.3364722366212129	0.36960983530238	0.0026704155549995834	1626.1175	0.03313759868116711	0.0010981004463540883	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	14	0.3364722366212129	0.35170661842180545	0.004793783628721848	1626.1175	0.015234381800592556	2.3208638884622567e-4	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	15	0.3364722366212129	0.6353246435042306	3.316112897611134e-7	1626.1175	0.2988524068830177	0.08931276109977275	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	16	0.3364722366212129	0.43555322013756514	2.3459687516236283e-4	1626.1175	0.09908098351635225	0.009817041294567666	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	17	0.3364722366212129	0.436191492942604	3.240220005163996e-4	1626.1175	0.09971925632139111	0.009943930081291302	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	18	0.3364722366212129	0.4059687433145626	6.398010729408155e-4	1626.1175	0.06949650669334972	0.004829764442578803	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	19	0.3364722366212129	0.3560504789265103	0.003989693447823739	1626.1175	0.019578242305297422	3.833075717649377e-4	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	20	0.3364722366212129	0.5079053121019225	4.039026550606284e-5	1626.1175	0.17143307548070957	0.029389299368774668	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	21	0.3364722366212129	0.29709991966250066	0.015869919973659052	1626.1175	-0.03937231695871224	0.0015501793426972994	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	22	0.3364722366212129	0.20082980838643408	0.0919798295100911	1626.1175	-0.13564242823477882	0.018398868337427123	FALSE	FALSE	FALSE
ARREST_raw	D	1	1	23	0.3364722366212129	0.1572818133578255	0.20236067304487493	1626.1175	-0.17919042326338738	0.03210920778931192	FALSE	FALSE	FALSE
ARREST_raw	D	1	1	24	0.3364722366212129	0.5269822119080197	2.7573429878691158e-5	1626.1175	0.19050997528680685	0.036294050683779756	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	25	0.3364722366212129	0.4084040414704015	6.683901411902449e-4	1626.1175	0.0719318048491886	0.005174184548861752	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	26	0.3364722366212129	0.3564773233682748	0.0029688163869572293	1626.1175	0.020005086747061918	4.0020349575747236e-4	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	27	0.3364722366212129	0.37278496282775014	0.002346678894343035	1626.1175	0.03631272620653725	0.001318614084550937	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	28	0.3364722366212129	0.3383602541742026	0.00620450173656828	1626.1175	0.0018880175529897292	3.5646102803973247e-6	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	29	0.3364722366212129	0.29832484974500234	0.013907468178499416	1626.1175	-0.038147386876210554	0.0014552231254832812	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	30	0.3364722366212129	0.539716130526639	1.1942230696782019e-5	1626.1175	0.20324389390542613	0.04130808040984011	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	31	0.3364722366212129	0.3458233479785906	0.0050242026029484466	1626.1175	0.009351111357377706	8.744328361807832e-5	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	32	0.3364722366212129	0.26180508395551944	0.028902711840161355	1626.1175	-0.07466715266569346	0.005575183687201974	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	33	0.3364722366212129	0.45596107196879826	2.156644008398656e-4	1626.1175	0.11948883534758536	0.014277581772722366	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	34	0.3364722366212129	0.22775873529001528	0.07079886029232418	1626.1175	-0.10871350133119762	0.011818625371688306	FALSE	FALSE	FALSE
ARREST_raw	D	1	1	35	0.3364722366212129	0.478384172310397	1.6808895399844648e-4	1626.1175	0.1419119356891841	0.02013899749105112	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	36	0.3364722366212129	0.26173392118421884	0.03222075385139578	1626.1175	-0.07473831543699405	0.005585815794359623	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	37	0.3364722366212129	0.4051831280287181	9.295131900880493e-4	1626.1175	0.06871089140750519	0.004721186598013971	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	38	0.3364722366212129	0.30526758750563665	0.010453131169955165	1626.1175	-0.031204649115576244	9.737301264262332e-4	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	39	0.3364722366212129	0.30136758505374406	0.011733934954600067	1626.1175	-0.035104651567468836	0.0012323365616733921	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	40	0.3364722366212129	0.266351829237751	0.031478281777035044	1626.1175	-0.07012040738346187	0.004916871531622654	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	41	0.3364722366212129	0.17479250839710048	0.14638012048823001	1626.1175	-0.16167972822411242	0.026140334518622854	FALSE	FALSE	FALSE
ARREST_raw	D	1	1	42	0.3364722366212129	-0.12756527901236722	0.3046166208604143	1626.1175	-0.4640375156335801	0.21533081591538508	FALSE	TRUE	FALSE
ARREST_raw	D	1	1	43	0.3364722366212129	0.25165461485438334	0.038588881231300554	1626.1175	-0.08481762176682955	0.007194028962180959	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	44	0.3364722366212129	0.3303041586956113	0.007883662750491682	1626.1175	-0.006168077925601589	3.804518529629361e-5	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	45	0.3364722366212129	0.381940716608033	0.0018704913270837231	1626.1175	0.04546847998682013	0.002067382672311863	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	46	0.3364722366212129	0.2540804918455628	0.042736704924783875	1626.1175	-0.08239174477565009	0.006788399607175864	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	47	0.3364722366212129	0.3781396951465892	0.001943839081692822	1626.1175	0.04166745852537629	0.0017361770999639531	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	48	0.3364722366212129	0.33872766469882915	0.005361909365350637	1626.1175	0.0022554280776162505	5.086955813299736e-6	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	49	0.3364722366212129	0.26808889585230344	0.03252750787434966	1626.1175	-0.06838334076890945	0.0046762812947167935	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	50	0.3364722366212129	0.4986766512555684	6.859609018683432e-5	1626.1175	0.16220441463435553	0.02631027212687393	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	51	0.3364722366212129	0.4086307620640344	0.001176713600495427	1626.1175	0.07215852544282153	0.005206852794082322	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	52	0.3364722366212129	0.5123623177061748	1.9725241173440544e-5	1626.1175	0.1758900810849619	0.030937320624074473	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	53	0.3364722366212129	0.3785474197259346	0.0022747708566591696	1626.1175	0.04207518310472169	0.0017703210332958577	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	54	0.3364722366212129	0.5158714584128867	2.8133083703751893e-5	1626.1175	0.17939922179167384	0.03218408077945818	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	55	0.3364722366212129	0.39441989937138366	6.273375146186311e-4	1626.1175	0.05794766275017077	0.0033579316182075288	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	56	0.3364722366212129	0.3224897540219226	0.010936517056240325	1626.1175	-0.013982482599290302	1.955098196394561e-4	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	57	0.3364722366212129	0.3582754391573266	0.0037378937194890716	1626.1175	0.02180320253611373	4.753796408307962e-4	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	58	0.3364722366212129	0.4788233627695426	1.0901389604522915e-4	1626.1175	0.14235112614832973	0.020263843115697684	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	59	0.3364722366212129	0.03727063506917788	0.7581152319119077	1626.1175	-0.299201601552035	0.08952159837130272	FALSE	FALSE	FALSE
ARREST_raw	D	1	1	60	0.3364722366212129	0.3111440956414664	0.011310374558723413	1626.1175	-0.025328140979746505	6.415147254899143e-4	TRUE	FALSE	FALSE
ARREST_raw	D	1	1	61	0.3364722366212129	0.2348429680480079	0.05381247021407276	1626.1175	-0.101629268573205	0.010328508230724634	FALSE	FALSE	FALSE
