scenario_name	target_group	sensitivity	specificity	sim_id	true_beta	empirical_beta	p_value	n_enrolled	bias	mse	significant	wrong_direction	significant_wrong
ARREST_raw	B	0.8	0.8	1	2.9338568698359038	1.0722619560696365	0.012798278459463686	124.5275	-1.8615949137662673	3.465535622960436	TRUE	FALSE	FALSE
ARREST_raw	B	0.8	0.8	2	2.9338568698359038	0.6755400700058012	0.0755874152523941	124.5275	-2.2583167998301024	5.0999947683948745	FALSE	FALSE	FALSE
ARREST_raw	B	0.8	0.8	3	2.9338568698359038	1.3896221512120939	0.0017196017930187768	124.5275	-1.54423471862381	2.3846608662031574	TRUE	FALSE	FALSE
ARREST_raw	B	0.8	0.8	4	2.9338568698359038	1.0376774785109444	0.01904940287587986	124.5275	-1.8961793913249594	3.5954962840854936	TRUE	FALSE	FALSE
ARREST_raw	B	0.8	0.8	5	2.9338568698359038	1.6024391189413818	4.374064302905545e-4	124.5275	-1.331417750894522	1.7726732273970274	TRUE	FALSE	FALSE
ARREST_raw	B	0.8	0.8	6	2.9338568698359038	1.0748899012277717	0.01734943539038447	124.5275	-1.858966968608132	3.4557581903761077	TRUE	FALSE	FALSE
ARREST_raw	B	0.8	0.8	7	2.9338568698359038	1.8193940186414763	1.5268732077433622e-4	124.5275	-1.1144628511944275	1.2420274466924126	TRUE	FALSE	FALSE
ARREST_raw	B	0.8	0.8	8	2.9338568698359038	0.26247214517174966	0.5585586658984651	124.5275	-2.671384724664154	7.136296347168979	FALSE	FALSE	FALSE
ARREST_raw	B	0.8	0.8	9	2.9338568698359038	0.4709622489069392	0.2834560606118217	124.5275	-2.4628946209289646	6.065849913800828	FALSE	FALSE	FALSE
ARREST_raw	B	0.8	0.8	10	2.9338568698359038	0.8834525110258176	0.040454567860596535	124.5275	-2.050404358810086	4.2041580346274	TRUE	FALSE	FALSE
ARREST_raw	B	0.8	0.8	11	2.9338568698359038	1.61236403010011	7.251489811614942e-4	124.5275	-1.3214928397357937	1.746343325472972	TRUE	FALSE	FALSE
ARREST_raw	B	0.8	0.8	12	2.9338568698359038	1.9806867135839803	1.1145658635691724e-5	124.5275	-0.9531701562519235	0.9085333467693162	TRUE	FALSE	FALSE
ARREST_raw	B	0.8	0.8	13	2.9338568698359038	1.5050905286091067	2.6204860628487037e-4	124.5275	-1.428766341226797	2.0413732578226083	TRUE	FALSE	FALSE
ARREST_raw	B	0.8	0.8	14	2.9338568698359038	1.4871510790033868	6.751634804679219e-4	124.5275	-1.446705790832517	2.092957645228338	TRUE	FALSE	FALSE
