scenario_name	target_group	sensitivity	specificity	sim_id	true_beta	empirical_beta	p_value	n_enrolled	bias	mse	significant	wrong_direction	significant_wrong
ARREST_raw	E	1	1	1	-1.2039728043259361	-1.0521749366252242	0.014565982012820666	1302.9625	0.1517978677007119	0.023042592638482837	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	2	-1.2039728043259361	-0.593990073370026	0.16487936029473793	1302.9625	0.6099827309559102	0.37207893206443027	FALSE	FALSE	FALSE
ARREST_raw	E	1	1	3	-1.2039728043259361	-1.3285355269672274	0.0050422717050102595	1302.9625	-0.12456272264129131	0.015515871871811268	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	4	-1.2039728043259361	-1.1898442844822656	0.008842709181543618	1302.9625	0.014128519843670473	1.9961507297299033e-4	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	5	-1.2039728043259361	-1.415037883059935	0.0011566949888339728	1302.9625	-0.21106507873399893	0.04454846746098917	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	6	-1.2039728043259361	-0.8840952181426778	0.06848518465974696	1302.9625	0.31987758618325834	0.10232167014242786	FALSE	FALSE	FALSE
ARREST_raw	E	1	1	7	-1.2039728043259361	-1.2127239540610242	0.00753143466909334	1302.9625	-0.00875114973508806	7.658262168593181e-5	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	8	-1.2039728043259361	-1.0831690438695125	0.017705296553396588	1302.9625	0.1208037604564236	0.014593548540412974	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	9	-1.2039728043259361	-1.1962507582320252	0.003957549869715304	1302.9625	0.007722046093910917	5.962999587648485e-5	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	10	-1.2039728043259361	-0.7159304641089287	0.11361552470641922	1302.9625	0.48804234021700743	0.23818532584449323	FALSE	FALSE	FALSE
ARREST_raw	E	1	1	11	-1.2039728043259361	-1.198481978230996	0.004233188276628219	1302.9625	0.0054908260949402266	3.0149171204876538e-5	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	12	-1.2039728043259361	-0.11173751688473538	0.7910296311791521	1302.9625	1.0922352874412007	1.1929779231317623	FALSE	FALSE	FALSE
ARREST_raw	E	1	1	13	-1.2039728043259361	-0.6441316347857874	0.10108775011495053	1302.9625	0.5598411695401487	0.31342213511208156	FALSE	FALSE	FALSE
ARREST_raw	E	1	1	14	-1.2039728043259361	-1.9312040016656178	4.6972040761428246e-5	1302.9625	-0.7272311973396817	0.528865214384107	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	15	-1.2039728043259361	-1.0178319269300284	0.012997131220516267	1302.9625	0.18614087739590768	0.034648426237718334	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	16	-1.2039728043259361	-0.9600846237294014	0.019336408714963338	1302.9625	0.24388818059653472	0.059481444634687936	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	17	-1.2039728043259361	-0.710887810409078	0.10179356881184032	1302.9625	0.4930849939168581	0.243132811225988	FALSE	FALSE	FALSE
ARREST_raw	E	1	1	18	-1.2039728043259361	-0.5616057636235604	0.21957356140215245	1302.9625	0.6423670407023757	0.41263541498072764	FALSE	FALSE	FALSE
ARREST_raw	E	1	1	19	-1.2039728043259361	-1.3024677001977807	6.773531403856392e-4	1302.9625	-0.09849489587184457	0.009701244512805504	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	20	-1.2039728043259361	-0.9392448264652683	0.016730338371543585	1302.9625	0.2647279778606678	0.07008090226219824	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	21	-1.2039728043259361	-1.5465987795495082	1.8953008294997353e-4	1302.9625	-0.3426259752235721	0.11739255889790383	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	22	-1.2039728043259361	-0.5279143861896105	0.21761194729270295	1302.9625	0.6760584181363256	0.4570549847329909	FALSE	FALSE	FALSE
ARREST_raw	E	1	1	23	-1.2039728043259361	-0.5611564033265753	0.1534277544257282	1302.9625	0.6428164009993608	0.41321292539377097	FALSE	FALSE	FALSE
ARREST_raw	E	1	1	24	-1.2039728043259361	-1.0871300177772263	0.006615060775325476	1302.9625	0.11684278654870983	0.013652236768467368	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	25	-1.2039728043259361	-1.8097523292120365	3.842686333110912e-5	1302.9625	-0.6057795248861004	0.36696883277122955	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	26	-1.2039728043259361	-1.989591792219583	1.883856399798045e-5	1302.9625	-0.7856189878936468	0.617197194139038	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	27	-1.2039728043259361	-1.4956601573705057	0.001278176042563084	1302.9625	-0.2916873530445696	0.0850815119261474	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	28	-1.2039728043259361	-1.476662493140036	5.914434894354059e-4	1302.9625	-0.27268968881409994	0.07435966638553067	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	29	-1.2039728043259361	-2.217102907724906	1.7029181140659766e-5	1302.9625	-1.01313010339897	1.0264326064132074	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	30	-1.2039728043259361	-1.1686028236051882	0.042190216796815116	1302.9625	0.03536998072074793	0.00125103553618608	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	31	-1.2039728043259361	-1.7983627171483143	2.224273627897677e-4	1302.9625	-0.5943899128223782	0.3532993684649943	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	32	-1.2039728043259361	-0.27951245615607395	0.4894016216448098	1302.9625	0.9244603481698621	0.8546269353383427	FALSE	FALSE	FALSE
ARREST_raw	E	1	1	33	-1.2039728043259361	-0.8489011474507994	0.018685800893632365	1302.9625	0.35507165687513675	0.12607588151605484	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	34	-1.2039728043259361	-1.8748766237917327	1.1846335119636286e-5	1302.9625	-0.6709038194657966	0.45011193497379415	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	35	-1.2039728043259361	-1.1420636544464338	0.013189209810625657	1302.9625	0.061909149879502356	0.0038327428388026867	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	36	-1.2039728043259361	-1.5303174275708724	3.155495370912309e-4	1302.9625	-0.3263446232449363	0.10650081312087942	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	37	-1.2039728043259361	-0.7547333187069853	0.13456944974507978	1302.9625	0.4492394856189508	0.2018161154391795	FALSE	FALSE	FALSE
ARREST_raw	E	1	1	38	-1.2039728043259361	-0.857215701088397	0.01865403398430998	1302.9625	0.34675710323753917	0.1202404886456894	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	39	-1.2039728043259361	-1.1888340077788722	0.008135811555196382	1302.9625	0.01513879654706396	2.2918316089339566e-4	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	40	-1.2039728043259361	-1.4558870940341617	0.0019605373567670448	1302.9625	-0.2519142897082256	0.06346080935919982	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	41	-1.2039728043259361	-0.9897233705563202	0.02724965758789033	1302.9625	0.21424943376961592	0.04590281987060104	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	42	-1.2039728043259361	-1.598544525745301	1.226911628208205e-4	1302.9625	-0.3945717214193649	0.15568684334384092	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	43	-1.2039728043259361	-1.1684964491751102	0.011109155545944827	1302.9625	0.03547635515082592	0.001258571774787533	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	44	-1.2039728043259361	-1.4616347276835808	5.468608265141173e-4	1302.9625	-0.2576619233576447	0.06638966674836078	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	45	-1.2039728043259361	-1.2270853715955645	0.006220682135163247	1302.9625	-0.023112567269628403	5.341907657930981e-4	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	46	-1.2039728043259361	-2.095172182412977	6.593945354560482e-5	1302.9625	-0.8911993780870409	0.7942363315027284	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	47	-1.2039728043259361	-0.7229509589470556	0.12056346271423446	1302.9625	0.4810218453788805	0.2313820157317036	FALSE	FALSE	FALSE
ARREST_raw	E	1	1	48	-1.2039728043259361	-2.1437210862306926	1.2766002331909831e-6	1302.9625	-0.9397482819047565	0.8831268333429416	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	49	-1.2039728043259361	-1.7647713245078847	6.300295646144427e-5	1302.9625	-0.5607985201819485	0.31449498023826333	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	50	-1.2039728043259361	-0.950945566974442	0.0341192438827036	1302.9625	0.2530272373514941	0.06402278284172934	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	51	-1.2039728043259361	-1.8274753746299923	0.00101508683528162	1302.9625	-0.6235025703040562	0.38875545517576454	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	52	-1.2039728043259361	-1.2016359008604733	0.004139995705738531	1302.9625	0.0023369034654627807	5.461117806891954e-6	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	53	-1.2039728043259361	-2.1725368811546075	3.6228356700584996e-5	1302.9625	-0.9685640768286714	0.9381163709229765	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	54	-1.2039728043259361	-0.9273220574834867	0.03894365523044241	1302.9625	0.2766507468424494	0.07653563572848503	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	55	-1.2039728043259361	-0.6383790537233621	0.09131776188679896	1302.9625	0.565593750602574	0.31989629072068665	FALSE	FALSE	FALSE
ARREST_raw	E	1	1	56	-1.2039728043259361	-1.9970620958939258	1.5256331376445331e-5	1302.9625	-0.7930892915679897	0.6289906243998158	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	57	-1.2039728043259361	-1.4118417774261656	9.580267623432448e-4	1302.9625	-0.20786897310022945	0.043209509977743914	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	58	-1.2039728043259361	-0.6702347504598588	0.12896443319769768	1302.9625	0.5337380538660773	0.2848763101447476	FALSE	FALSE	FALSE
ARREST_raw	E	1	1	59	-1.2039728043259361	-2.1053771866519866	7.948970254800791e-5	1302.9625	-0.9014043823260505	0.8125298604766086	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	60	-1.2039728043259361	-0.9357116216595345	0.053426730496407004	1302.9625	0.26826118266640164	0.0719640621255765	FALSE	FALSE	FALSE
ARREST_raw	E	1	1	61	-1.2039728043259361	-3.400708201544009	4.310450677957878e-5	1302.9625	-2.196735397218073	4.825646405390845	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	62	-1.2039728043259361	-0.4128603292447414	0.295095895172946	1302.9625	0.7911124750811946	0.6258589482290938	FALSE	FALSE	FALSE
ARREST_raw	E	1	1	63	-1.2039728043259361	-1.498702104460522	3.4434921938575336e-4	1302.9625	-0.29472930013458587	0.0868653603578228	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	64	-1.2039728043259361	-1.3733793101605622	0.0040175582361619	1302.9625	-0.16940650583462613	0.02869856421909722	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	65	-1.2039728043259361	-1.7169858150377264	0.003947980222033465	1302.9625	-0.5130130107117903	0.26318234915957545	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	66	-1.2039728043259361	-0.26661694567654604	0.5191005679245682	1302.9625	0.9373558586493901	0.8786360057443353	FALSE	FALSE	FALSE
ARREST_raw	E	1	1	67	-1.2039728043259361	-0.9143989358099364	0.026225596723891798	1302.9625	0.28957386851599975	0.08385302532732151	TRUE	FALSE	FALSE
ARREST_raw	E	1	1	68	-1.2039728043259361	-0.4745528607388752	0.2350322678447373	1302.9625	0.729419943587061	0.5320534541025512	FALSE	FALSE	FALSE
