scenario_name	n_total	group	power	scenario_set
ARREST_shrunk	5400	B	0.9999484109849721	supp
ARREST_shrunk	5400	C	0.05885030361381116	supp
ARREST_shrunk	5400	D	0.05508440370266077	supp
ARREST_shrunk	5400	E	0.10894504486207812	supp
ARREST_shrunk	5500	A	0.010000000000000009	supp
ARREST_shrunk	5500	B	0.9999596856745309	supp
ARREST_shrunk	5500	C	0.059942029627507165	supp
ARREST_shrunk	5500	D	0.05608504660717262	supp
ARREST_shrunk	5500	E	0.11127203133425179	supp
ARREST_shrunk	5600	A	0.010000000000000009	supp
ARREST_shrunk	5600	B	0.9999685308457686	supp
ARREST_shrunk	5600	C	0.061039868545441744	supp
ARREST_shrunk	5600	D	0.05709115545437349	supp
ARREST_shrunk	5600	E	0.11361303447055504	supp
ARREST_shrunk	5700	A	0.010000000000000009	supp
ARREST_shrunk	5700	B	0.9999754616493333	supp
ARREST_shrunk	5700	C	0.06214378217216199	supp
ARREST_shrunk	5700	D	0.05810269916790023	supp
ARREST_shrunk	5700	E	0.11596784076275224	supp
ARREST_shrunk	5800	A	0.010000000000000009	supp
ARREST_shrunk	5800	B	0.9999808860265075	supp
ARREST_shrunk	5800	C	0.06325373225863118	supp
ARREST_shrunk	5800	D	0.059119646623372435	supp
ARREST_shrunk	5800	E	0.11833623704183849	supp
ARREST_shrunk	5900	A	0.010000000000000009	supp
ARREST_shrunk	5900	B	0.999985126533787	supp
ARREST_shrunk	5900	C	0.06436968050470837	supp
ARREST_shrunk	5900	D	0.060141966650223755	supp
ARREST_shrunk	5900	E	0.12071801050608211	supp
ARREST_shrunk	6000	A	0.010000000000000009	supp
ARREST_shrunk	6000	B	0.9999884378417074	supp
ARREST_shrunk	6000	C	0.06549158856160464	supp
ARREST_shrunk	6000	D	0.06116962803351855	supp
ARREST_shrunk	6000	E	0.12311294874852596	supp
ARREST_shrunk	6100	A	0.010000000000000009	supp
ARREST_shrunk	6100	B	0.9999910207371779	supp
ARREST_shrunk	6100	C	0.06661941803431826	supp
ARREST_shrunk	6100	D	0.062202599515754575	supp
ARREST_shrunk	6100	E	0.12552083978394946	supp
ARREST_shrunk	6200	A	0.010000000000000009	supp
ARREST_shrunk	6200	B	0.9999930333063857	supp
ARREST_shrunk	6200	C	0.06775313048404863	supp
ARREST_shrunk	6200	D	0.0632408497986503	supp
ARREST_shrunk	6200	E	0.12794147207529882	supp
ARREST_shrunk	6300	A	0.010000000000000009	supp
ARREST_shrunk	6300	B	0.9999945998494234	supp
ARREST_shrunk	6300	C	0.06889268743058774	supp
ARREST_shrunk	6300	D	0.06428434754491708	supp
ARREST_shrunk	6300	E	0.13037463455958964	supp
ARREST_shrunk	6400	A	0.010000000000000009	supp
ARREST_shrunk	6400	B	0.9999958179740429	supp
ARREST_shrunk	6400	C	0.07003805035469124	supp
ARREST_shrunk	6400	D	0.0653330613800176	supp
ARREST_shrunk	6400	E	0.13282011667328808	supp
ARREST_shrunk	6500	A	0.010000000000000009	supp
ARREST_shrunk	6500	B	0.9999967642307483	supp
ARREST_shrunk	6500	C	0.0711891807004269	supp
ARREST_shrunk	6500	D	0.06638695989390997	supp
ARREST_shrunk	6500	E	0.13527770837717523	supp
