scenario_id	scenario_name	test_type	target_group	sensitivity	specificity	sim_id	true_beta	empirical_beta	p_value	n_enrolled	bias	mse	significant	wrong_direction	significant_wrong
33	Conservative	High Sens/High Spec	B	0.95	0.95	1	0.6931471805599453	0.15735241086552634	0.01601288820677993	30535.2825	-0.535794769694419	0.28707603523189545	TRUE	FALSE	FALSE
33	Conservative	High Sens/High Spec	B	0.95	0.95	2	0.6931471805599453	0.14697447131183206	0.020137697025237822	30535.2825	-0.5461727092481132	0.29830462832742405	TRUE	FALSE	FALSE
33	Conservative	High Sens/High Spec	B	0.95	0.95	3	0.6931471805599453	0.1835969644011005	0.005549277705428568	30535.2825	-0.5095502161588448	0.25964142278752544	TRUE	FALSE	FALSE
33	Conservative	High Sens/High Spec	B	0.95	0.95	4	0.6931471805599453	0.18081043692673937	0.005064367417614624	30535.2825	-0.5123367436332059	0.26248893887667735	TRUE	FALSE	FALSE
33	Conservative	High Sens/High Spec	B	0.95	0.95	5	0.6931471805599453	0.25757905712913054	6.565830812188533e-5	30535.2825	-0.43556812343081475	0.18971959014904147	TRUE	FALSE	FALSE
33	Conservative	High Sens/High Spec	B	0.95	0.95	6	0.6931471805599453	0.20729764811778464	0.0015144217301752416	30535.2825	-0.48584953244216067	0.23604976817426612	TRUE	FALSE	FALSE
33	Conservative	High Sens/High Spec	B	0.95	0.95	7	0.6931471805599453	0.20682524459386836	0.0011689931275472576	30535.2825	-0.4863219359660769	0.23650902540179303	TRUE	FALSE	FALSE
33	Conservative	High Sens/High Spec	B	0.95	0.95	8	0.6931471805599453	0.2520526077559407	7.100153052619351e-5	30535.2825	-0.4410945728040046	0.1945644221571473	TRUE	FALSE	FALSE
33	Conservative	High Sens/High Spec	B	0.95	0.95	9	0.6931471805599453	0.24781214246192135	1.3584794739263106e-4	30535.2825	-0.44533503809802394	0.19832329615776842	TRUE	FALSE	FALSE
33	Conservative	High Sens/High Spec	B	0.95	0.95	10	0.6931471805599453	0.3617316272597269	3.953908311871146e-8	30535.2825	-0.3314155533002184	0.10983626896928989	TRUE	FALSE	FALSE
33	Conservative	High Sens/High Spec	B	0.95	0.95	11	0.6931471805599453	0.09646953942886174	0.14090496817437004	30535.2825	-0.5966776411310836	0.35602420742575414	FALSE	FALSE	FALSE
33	Conservative	High Sens/High Spec	B	0.95	0.95	12	0.6931471805599453	0.1698447888963667	0.008691901538170788	30535.2825	-0.5233023916635786	0.27384539312082146	TRUE	FALSE	FALSE
33	Conservative	High Sens/High Spec	B	0.95	0.95	13	0.6931471805599453	0.27114571702896784	2.457028131774841e-5	30535.2825	-0.42200146353097745	0.1780852352222869	TRUE	FALSE	FALSE
33	Conservative	High Sens/High Spec	B	0.95	0.95	14	0.6931471805599453	0.19581860454396624	0.0018526720902415361	30535.2825	-0.497328576015979	0.24733571252208142	TRUE	FALSE	FALSE
33	Conservative	High Sens/High Spec	B	0.95	0.95	15	0.6931471805599453	0.16251788995521224	0.011143015182273786	30535.2825	-0.5306292906047331	0.28156744404768225	TRUE	FALSE	FALSE
33	Conservative	High Sens/High Spec	B	0.95	0.95	16	0.6931471805599453	0.22301213263766517	6.297005814194234e-4	30535.2825	-0.4701350479222801	0.2210269632848846	TRUE	FALSE	FALSE
33	Conservative	High Sens/High Spec	B	0.95	0.95	17	0.6931471805599453	0.18829361061549021	0.00386961365196814	30535.2825	-0.5048535699444551	0.2548771270856608	TRUE	FALSE	FALSE
33	Conservative	High Sens/High Spec	B	0.95	0.95	18	0.6931471805599453	0.0368914779004096	0.5729747404114754	30535.2825	-0.6562557026595357	0.4306715472731609	FALSE	FALSE	FALSE
33	Conservative	High Sens/High Spec	B	0.95	0.95	19	0.6931471805599453	0.3382233134252364	2.3468265974990743e-7	30535.2825	-0.35492386713470886	0.12597095146185647	TRUE	FALSE	FALSE
33	Conservative	High Sens/High Spec	B	0.95	0.95	20	0.6931471805599453	0.2031634791305455	0.0010823058555293752	30535.2825	-0.4899837014293998	0.2400840276664552	TRUE	FALSE	FALSE
33	Conservative	High Sens/High Spec	B	0.95	0.95	21	0.6931471805599453	0.209156464721554	0.0013977080187452806	30535.2825	-0.48399071583839126	0.2342470130177584	TRUE	FALSE	FALSE
33	Conservative	High Sens/High Spec	B	0.95	0.95	22	0.6931471805599453	0.196667525265329	0.0017032388870719117	30535.2825	-0.4964796552946163	0.24649204812146103	TRUE	FALSE	FALSE
33	Conservative	High Sens/High Spec	B	0.95	0.95	23	0.6931471805599453	0.17794175156189093	0.004946890638121926	30535.2825	-0.5152054289980543	0.2654366340690692	TRUE	FALSE	FALSE
