scenario_id	scenario_name	test_type	target_group	sensitivity	specificity	sim_id	true_beta	empirical_beta	p_value	n_enrolled	bias	mse	significant	wrong_direction	significant_wrong
27	Conservative	Perfect (100%)	D	1	1	1	0.1823215567939546	0.2005057207131755	0.0012508528175823042	7179.83	0.018184163919220897	3.306638174410951e-4	TRUE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	2	0.1823215567939546	0.17107448242714285	0.006342115546504545	7179.83	-0.011247074366811743	1.2649668181259377e-4	TRUE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	3	0.1823215567939546	0.1537472788221489	0.013516817747944998	7179.83	-0.0285742779718057	8.164893616100205e-4	TRUE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	4	0.1823215567939546	0.1886300972684047	0.002580294710297193	7179.83	0.0063085404744501195	3.979768291777534e-5	TRUE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	5	0.1823215567939546	0.17965076086798923	0.0038492626339536873	7179.83	-0.0026707959259653635	7.133150878153184e-6	TRUE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	6	0.1823215567939546	0.22961297958624213	3.2872628495750345e-4	7179.83	0.04729142279228754	0.0022364786697188937	TRUE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	7	0.1823215567939546	0.11773792558744602	0.06066619414685159	7179.83	-0.06458363120650858	0.0041710454198183086	FALSE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	8	0.1823215567939546	0.17543460993861446	0.005458841174229345	7179.83	-0.006886946855340137	4.74300369882794e-5	TRUE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	9	0.1823215567939546	0.12613347045544404	0.042523001576068475	7179.83	-0.05618808633851055	0.003157101046383916	TRUE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	10	0.1823215567939546	0.17910452721449024	0.003938478610883367	7179.83	-0.0032170295794643478	1.0349279315148557e-5	TRUE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	11	0.1823215567939546	0.18938689738248676	0.0021332065654285914	7179.83	0.007065340588532171	4.9919037631960124e-5	TRUE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	12	0.1823215567939546	0.20492552061882083	0.0010076175068932658	7179.83	0.022603963824866236	5.109391805958614e-4	TRUE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	13	0.1823215567939546	0.16134630919859863	0.010756815168021183	7179.83	-0.02097524759535596	4.3996101168648603e-4	TRUE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	14	0.1823215567939546	0.14997271258336087	0.01559503810106444	7179.83	-0.032348844210593725	0.0010464477217612632	TRUE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	15	0.1823215567939546	0.10333043640215864	0.09878369840053658	7179.83	-0.07899112039179595	0.006239597100751203	FALSE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	16	0.1823215567939546	0.2024429004673414	0.0010805143759992086	7179.83	0.020121343673386805	4.048684712225432e-4	TRUE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	17	0.1823215567939546	0.23964807239178193	9.228510490044695e-5	7179.83	0.05732651559782734	0.003286329390587941	TRUE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	18	0.1823215567939546	0.11144446608982589	0.07842242904027263	7179.83	-0.0708770907041287	0.005023561986681287	FALSE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	19	0.1823215567939546	0.22539665995804803	2.931526610403523e-4	7179.83	0.04307510316409344	0.0018554645125972923	TRUE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	20	0.1823215567939546	0.10823471715980264	0.08677169127987017	7179.83	-0.07408683963415195	0.0054888598069765485	FALSE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	21	0.1823215567939546	0.22744368297380882	2.8845849176217797e-4	7179.83	0.04512212617985423	0.0020360062709906864	TRUE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	22	0.1823215567939546	0.14258454212453278	0.022513446781743163	7179.83	-0.03973701466942181	0.0015790303348378442	TRUE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	23	0.1823215567939546	0.11055715275154167	0.07670958006214024	7179.83	-0.07176440404241292	0.005150129687562692	FALSE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	24	0.1823215567939546	0.2584928213311008	3.155544605748517e-5	7179.83	0.0761712645371462	0.005802061541187907	TRUE	FALSE	FALSE
27	Conservative	Perfect (100%)	D	1	1	25	0.1823215567939546	0.2237861404591131	3.79998664066461e-4	7179.83	0.04146458366515851	0.00171931169852493	TRUE	FALSE	FALSE
