scenario_name	test_type	sensitivity	specificity	target_group	nns_needed	nnr_corresponding	true_beta	mean_beta_hat	bias	mse	rmse	sd_beta_hat	wrong_direction	significant_wrong
ARREST	Low Sens/High Spec	0.7	0.95	C	97250	27349.37	-0.23572233352106983	-0.1309090494319609	0.10481328408910894	0.013184736390560458	0.1148248073830758	0.046951282478032826	0.0025	0
