scenario_name	test_type	sensitivity	specificity	target_group	nns_needed	nnr_corresponding	true_beta	mean_beta_hat	bias	mse	rmse	sd_beta_hat	wrong_direction	significant_wrong
Conservative	High Sens/High Spec	0.95	0.95	D	57125	11998.095	0.1823215567939546	0.14947573572273606	-0.03284582107121852	0.003303493929043773	0.057476029169069895	0.04722522123827246	0	0
