scenario_id	scenario_name	test_type	target_group	sensitivity	specificity	sim_id	true_beta	empirical_beta	p_value	n_enrolled	bias	mse	significant	wrong_direction	significant_wrong
6	ARREST	Near-Perfect	C	0.99	0.99	1	-0.23572233352106983	-0.13255606513363105	0.0669914740220997	10508.775	0.10316626838743878	0.01064327893298905	FALSE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	2	-0.23572233352106983	-0.2667481285792786	5.065570057692925e-4	10508.775	-0.031025795058208766	9.625999589939714e-4	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	3	-0.23572233352106983	-0.2690374518230551	4.958937886910819e-4	10508.775	-0.033315118301985275	0.0011098971074752742	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	4	-0.23572233352106983	-0.16403452785108485	0.025268327769190524	10508.775	0.07168780566998498	0.00513914148177753	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	5	-0.23572233352106983	-0.35043448241168007	2.7534856977817768e-6	10508.775	-0.11471214889061024	0.013158877103101532	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	6	-0.23572233352106983	-0.3066092091727834	7.920619035206578e-5	10508.775	-0.07088687565171356	0.005024949139661501	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	7	-0.23572233352106983	-0.27032467304825863	3.686990799668388e-4	10508.775	-0.0346023395271888	0.0011973219007548525	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	8	-0.23572233352106983	-0.2802721851954865	2.227192578506676e-4	10508.775	-0.04454985167441669	0.0019846892842125276	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	9	-0.23572233352106983	-0.33031061308693643	1.0074006476457065e-5	10508.775	-0.0945882795658666	0.008946942631230538	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	10	-0.23572233352106983	-0.3361128050901417	1.4257831233654983e-5	10508.775	-0.10039047156907185	0.010078246781860624	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	11	-0.23572233352106983	-0.25349881742787533	7.440376371690149e-4	10508.775	-0.0177764839068055	3.1600338008891496e-4	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	12	-0.23572233352106983	-0.09730856611848712	0.19938294696620562	10508.775	0.1384137674025827	0.019158371006576268	FALSE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	13	-0.23572233352106983	-0.2826688739225119	2.0530053649259195e-4	10508.775	-0.046946540401442055	0.002203977655664231	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	14	-0.23572233352106983	-0.3907925591476216	3.32356185572813e-7	10508.775	-0.1550702256265518	0.02404677487586968	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	15	-0.23572233352106983	-0.10750466405589423	0.15493384037197167	10508.775	0.1282176694651756	0.016439770763081025	FALSE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	16	-0.23572233352106983	-0.23373750119983216	0.0015569386845233346	10508.775	0.0019848323212376673	3.9395593434297065e-6	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	17	-0.23572233352106983	-0.2920726059983217	1.1663271390172092e-4	10508.775	-0.056350272477251856	0.003175353208260528	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	18	-0.23572233352106983	-0.21939944074268536	0.003352463217253021	10508.775	0.016322892778384473	2.66436828654636e-4	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	19	-0.23572233352106983	-0.23932282117557144	0.0011269253436823057	10508.775	-0.003600487654501605	1.296351135021847e-5	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	20	-0.23572233352106983	-0.3331651965524418	5.626169558237137e-6	10508.775	-0.09744286303137198	0.00949511155575072	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	21	-0.23572233352106983	-0.22323004800041013	0.003032395435430324	10508.775	0.012492285520659702	1.5605719752968404e-4	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	22	-0.23572233352106983	-0.32394563879166266	2.7197054228156325e-5	10508.775	-0.08822330527059283	0.007783351592868212	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	23	-0.23572233352106983	-0.39771662762543597	1.0747851353354321e-7	10508.775	-0.16199429410436614	0.026242151322371874	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	24	-0.23572233352106983	-0.3036389271713018	7.695184034695046e-5	10508.775	-0.06791659365023198	0.004612663693050731	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	25	-0.23572233352106983	-0.31022226840838496	3.64338405621778e-5	10508.775	-0.07449993488731513	0.0055502402982141935	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	26	-0.23572233352106983	-0.05030657522783329	0.5167818138236875	10508.775	0.18541575829323653	0.034379003423455914	FALSE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	27	-0.23572233352106983	-0.31393682100507536	2.485247350303421e-5	10508.775	-0.07821448748400553	0.006117506052385657	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	28	-0.23572233352106983	-0.11299230460002326	0.14437071135806956	10508.775	0.12273002892104658	0.015062659998960929	FALSE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	29	-0.23572233352106983	-0.2468829703000578	9.744512566438601e-4	10508.775	-0.011160636778987959	1.2455981331249873e-4	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	30	-0.23572233352106983	-0.28462962408456793	1.694470698823114e-4	10508.775	-0.0489072905634981	0.0023919230702624306	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	31	-0.23572233352106983	-0.23663518450354382	0.0013771055871220073	10508.775	-9.128509824739839e-4	8.332969162037176e-7	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	32	-0.23572233352106983	-0.24634525862375514	9.235587778873011e-4	10508.775	-0.01062292510268531	1.128465377372617e-4	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	33	-0.23572233352106983	-0.21706587124553525	0.004062283010329071	10508.775	0.01865646227553458	3.4806358463844493e-4	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	34	-0.23572233352106983	-0.16848413328475112	0.026841882628316993	10508.775	0.06723820023631871	0.00452097557101929	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	35	-0.23572233352106983	-0.07913806401822565	0.28845708896084055	10508.775	0.15658426950284418	0.024518633455739337	FALSE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	36	-0.23572233352106983	-0.11477019764514002	0.1260562535006725	10508.775	0.12095213587592982	0.014629419172949389	FALSE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	37	-0.23572233352106983	-0.141203017132086	0.05351699813176525	10508.775	0.09451931638898384	0.008933901170640829	FALSE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	38	-0.23572233352106983	-0.23899458528963308	0.001477986969350309	10508.775	-0.0032722517685632446	1.0707631636865283e-5	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	39	-0.23572233352106983	-0.212931235736677	0.004322059805873413	10508.775	0.02279109778439284	5.194341382177562e-4	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	40	-0.23572233352106983	-0.2247895801966756	0.0031744524490230352	10508.775	0.010932753324394223	1.1952509525205294e-4	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	41	-0.23572233352106983	-0.23656203785466307	0.001869535645611431	10508.775	-8.39704333593233e-4	7.051033678552556e-7	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	42	-0.23572233352106983	-0.21350525651174987	0.004040331991976287	10508.775	0.022217077009319963	4.935985108380536e-4	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	43	-0.23572233352106983	-0.05965456512519504	0.43098240018250833	10508.775	0.1760677683958748	0.030999859067903406	FALSE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	44	-0.23572233352106983	-0.2747018762038641	2.9767990476026185e-4	10508.775	-0.03897954268279427	0.0015194047477597803	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	45	-0.23572233352106983	-0.2122770900589337	0.004341701835870682	10508.775	0.02344524346213614	5.496794409988373e-4	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	46	-0.23572233352106983	-0.29488797668963984	5.5553878245739874e-5	10508.775	-0.05916564316857001	0.003500573331550555	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	47	-0.23572233352106983	-0.2063454781558495	0.005888231977471792	10508.775	0.029376855365220333	8.629996311490747e-4	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	48	-0.23572233352106983	-0.14005665231112044	0.06810276167328044	10508.775	0.0956656812099494	0.009151922561363664	FALSE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	49	-0.23572233352106983	-0.19734618715305707	0.00798557636165631	10508.775	0.03837614636801276	0.0014727286100591388	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	50	-0.23572233352106983	-0.21104033265385305	0.004034752792531404	10508.775	0.02468200086721678	6.092011668092899e-4	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	51	-0.23572233352106983	-0.2546975888362991	8.110736452711098e-4	10508.775	-0.018975255315229284	3.600603142781372e-4	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	52	-0.23572233352106983	-0.16463232811116368	0.030459084907561662	10508.775	0.07109000540990615	0.005053788869180485	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	53	-0.23572233352106983	-0.2542474747657834	8.118767910757496e-4	10508.775	-0.018525141244713578	3.431808581365881e-4	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	54	-0.23572233352106983	-0.1433013238335163	0.0639981947188778	10508.775	0.09242100968755354	0.008541643031666865	FALSE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	55	-0.23572233352106983	-0.28321624270585055	1.550977053705882e-4	10508.775	-0.04749390918478072	0.0022556714096521983	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	56	-0.23572233352106983	-0.3480806880415049	3.6862669986481578e-6	10508.775	-0.11235835452043505	0.012624399830539767	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	57	-0.23572233352106983	-0.2839409972730592	1.5024673153407608e-4	10508.775	-0.04821866375198938	0.002325039534027415	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	58	-0.23572233352106983	-0.24719700286510798	9.432535275928355e-4	10508.775	-0.011474669344038152	1.3166803655500895e-4	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	59	-0.23572233352106983	-0.2512162938233358	8.291475384575309e-4	10508.775	-0.015493960302265991	2.4006280584819444e-4	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	60	-0.23572233352106983	-0.2732628528290387	3.1040300727946946e-4	10508.775	-0.037540519307968895	0.0014092905899119855	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	61	-0.23572233352106983	-0.308164391248459	4.026061930750835e-5	10508.775	-0.07244205772738918	0.005247851727778387	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	62	-0.23572233352106983	-0.24607009745161676	9.210074148350289e-4	10508.775	-0.010347763930546927	1.0707621836232799e-4	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	63	-0.23572233352106983	-0.2477478654858449	0.0011891291318194552	10508.775	-0.012025531964775071	1.4461341903582699e-4	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	64	-0.23572233352106983	-0.09300219303808278	0.21258157642273656	10508.775	0.14272014048298703	0.020369038499483554	FALSE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	65	-0.23572233352106983	-0.2016551967240025	0.006374398852596497	10508.775	0.03406713679706733	0.0011605698095500986	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	66	-0.23572233352106983	-0.16727889552688932	0.024120209169601226	10508.775	0.06844343799418051	0.004684504204463233	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	67	-0.23572233352106983	-0.2638290405395987	5.449486339352827e-4	10508.775	-0.02810670701852888	7.899869794254207e-4	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	68	-0.23572233352106983	-0.14131974584582402	0.057998577058837264	10508.775	0.09440258767524581	0.008911848559782472	FALSE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	69	-0.23572233352106983	-0.23768618058745275	0.00206124473614111	10508.775	-0.0019638470663829177	3.856695300140792e-6	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	70	-0.23572233352106983	-0.30295621727690153	6.47262658449721e-5	10508.775	-0.0672338837558317	0.004520395124892689	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	71	-0.23572233352106983	-0.2538579265963624	6.72771393100513e-4	10508.775	-0.018135593075292583	3.2889973619260027e-4	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	72	-0.23572233352106983	-0.1492537998985539	0.04837603148880654	10508.775	0.08646853362251594	0.00747680730682817	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	73	-0.23572233352106983	-0.29916763012823167	8.545320009845092e-5	10508.775	-0.06344529660716183	0.004025305661570741	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	74	-0.23572233352106983	-0.19329948952202292	0.01098679107202749	10508.775	0.042422843999046916	0.001799697692967471	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	75	-0.23572233352106983	-0.26582666710347475	4.493326103234274e-4	10508.775	-0.030104333582404913	9.062709004407123e-4	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	76	-0.23572233352106983	-0.40025645424694584	1.5020114374486582e-7	10508.775	-0.164534120725876	0.02707147688303714	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	77	-0.23572233352106983	-0.3513576006867417	3.5316143545127687e-6	10508.775	-0.11563526716567188	0.013371515012476312	TRUE	FALSE	FALSE
6	ARREST	Near-Perfect	C	0.99	0.99	78	-0.23572233352106983	-0.17577516065456886	0.019480424401820517	10508.775	0.059947172866500975	0.003593663534686151	TRUE	FALSE	FALSE
