scenario_name	test_type	sensitivity	specificity	target_group	nns_needed	nnr_corresponding	true_beta	mean_beta_hat	bias	mse	rmse	sd_beta_hat	wrong_direction	significant_wrong
Conservative	Low Sens/High Spec	0.7	0.95	E	818000	135471.0825	-0.2231435513142097	-0.09084862679118984	0.13229492452301989	0.018480669328416407	0.1359436255527136	0.0313237164444869	0.005	0
