scenario_id	scenario_name	test_type	target_group	sensitivity	specificity	sim_id	true_beta	empirical_beta	p_value	n_enrolled	bias	mse	significant	wrong_direction	significant_wrong
41	Conservative	Low Sens/High Spec	B	0.7	0.95	1	0.6931471805599453	0.1081421231930476	0.028209851199549663	44142.7825	-0.5850050573668977	0.3422309171448472	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	2	0.6931471805599453	0.12898468428154192	0.009882758173296313	44142.7825	-0.5641624962784033	0.31827932220707944	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	3	0.6931471805599453	0.08120387546337646	0.10722049965002378	44142.7825	-0.6119433050965688	0.3744746086525123	FALSE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	4	0.6931471805599453	0.11733034985627412	0.019376830932209876	44142.7825	-0.5758168307036712	0.3315650225216203	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	5	0.6931471805599453	0.16404580656197612	9.971360710999688e-4	44142.7825	-0.5291013739979692	0.2799482639665389	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	6	0.6931471805599453	0.1593035321439673	0.0015626374071676663	44142.7825	-0.533843648415978	0.2849890409540823	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	7	0.6931471805599453	0.14883692405397683	0.0032206846718085824	44142.7825	-0.5443102565059684	0.29627365533759314	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	8	0.6931471805599453	0.1941777221795129	9.787330331578747e-5	44142.7825	-0.4989694583804324	0.24897052039646206	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	9	0.6931471805599453	0.15400858514359977	0.0024407972773461406	44142.7825	-0.5391385954163455	0.29067042506750984	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	10	0.6931471805599453	0.17983975452961207	4.191832742900248e-4	44142.7825	-0.5133074260303332	0.263484513617886	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	11	0.6931471805599453	0.05074368429358386	0.31741154582620446	44142.7825	-0.6424034962663614	0.412682252015245	FALSE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	12	0.6931471805599453	0.12216169122174506	0.015446477835709627	44142.7825	-0.5709854893382003	0.326024429034784	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	13	0.6931471805599453	0.07808881338633285	0.11146047034594508	44142.7825	-0.6150583671736124	0.3782967950302702	FALSE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	14	0.6931471805599453	0.1335254491897904	0.008101724362186258	44142.7825	-0.5596217313701549	0.31317648222172983	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	15	0.6931471805599453	0.21290362824218612	2.4807052297348697e-5	44142.7825	-0.48024355231775917	0.23063386954278028	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	16	0.6931471805599453	0.07983044257424753	0.1185774091016567	44142.7825	-0.6133167379856977	0.37615742109341704	FALSE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	17	0.6931471805599453	0.13950878609377007	0.005438278139508035	44142.7825	-0.5536383944661752	0.3065154718270843	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	18	0.6931471805599453	0.045356054887168484	0.37163137924516465	44142.7825	-0.6477911256727769	0.4196333425004034	FALSE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	19	0.6931471805599453	0.21299842231969432	2.098590886345786e-5	44142.7825	-0.48014875824025094	0.23054283003965495	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	20	0.6931471805599453	0.08613129269524479	0.08804555354075627	44142.7825	-0.6070158878647005	0.3684682881201707	FALSE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	21	0.6931471805599453	0.15838336882258988	0.0018536935669043464	44142.7825	-0.5347638117373554	0.2859723343438657	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	22	0.6931471805599453	0.19675087712863693	6.009375164506281e-5	44142.7825	-0.49639630343130836	0.24640929006026757	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	23	0.6931471805599453	0.08867322601434076	0.08010428613704668	44142.7825	-0.6044739545456045	0.36538876172400153	FALSE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	24	0.6931471805599453	0.15430858759249838	0.002101385860565408	44142.7825	-0.53883859296744685	0.29034702927113787	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	25	0.6931471805599453	0.1463145088201616	0.003453965322830266	44142.7825	-0.5468326717397837	0.29902597088207	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	26	0.6931471805599453	0.16326899458201022	0.0010476488968230724	44142.7825	-0.5298781859779351	0.2807708919752672	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	27	0.6931471805599453	0.12732138580713748	0.01184194413531836	44142.7825	-0.5658257947528078	0.3201588300076466	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	28	0.6931471805599453	0.18652032577597377	2.302927759786355e-4	44142.7825	-0.5066268547839715	0.25667076998829935	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	29	0.6931471805599453	0.16777102347653544	8.116335522724283e-4	44142.7825	-0.5253761570834099	0.2760201064317318	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	30	0.6931471805599453	0.15215314582294037	0.002614918066761729	44142.7825	-0.5409940347370049	0.2926745456210237	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	31	0.6931471805599453	0.1919504923772414	1.3442635200411335e-4	44142.7825	-0.5011966881827039	0.2511981202453105	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	32	0.6931471805599453	0.13309758876222028	0.008568536151686734	44142.7825	-0.5600495917977251	0.3136555452727985	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	33	0.6931471805599453	0.23896735410052602	1.6256275607862136e-6	44142.7825	-0.45417982645941923	0.20627931476270817	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	34	0.6931471805599453	0.1858372896906565	2.1840256528560253e-4	44142.7825	-0.5073098908692888	0.2573633253738097	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	35	0.6931471805599453	0.13585127034376715	0.0063622191040966225	44142.7825	-0.5572959102161781	0.31057873154367843	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	36	0.6931471805599453	0.07404540629133392	0.14532277384275316	44142.7825	-0.6191017742686113	0.3832870069025426	FALSE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	37	0.6931471805599453	0.13539064507620668	0.008212358418798638	44142.7825	-0.5577565354837386	0.31109235287482295	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	38	0.6931471805599453	0.22310107949097968	8.220731656405356e-6	44142.7825	-0.4700461010689656	0.22094333713013622	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	39	0.6931471805599453	0.16736834674580037	9.059359477904261e-4	44142.7825	-0.5257788338141449	0.27644338208696223	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	40	0.6931471805599453	0.09353783508361434	0.06083857655655889	44142.7825	-0.5996093454763309	0.35953136718255396	FALSE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	41	0.6931471805599453	0.10399513990171715	0.04154043105864336	44142.7825	-0.5891520406582281	0.34710012701175447	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	42	0.6931471805599453	0.22006509525340667	1.7617435181027652e-5	44142.7825	-0.4730820853065386	0.22380665943798309	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	43	0.6931471805599453	0.13032829001254745	0.010314321330104348	44142.7825	-0.5628188905473979	0.3167651035570038	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	44	0.6931471805599453	0.1737567234911054	6.10954487892168e-4	44142.7825	-0.5193904570688399	0.26976644689417845	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	45	0.6931471805599453	0.15180948993314075	0.0019839890961532713	44142.7825	-0.5413376906268046	0.293046495293162	TRUE	FALSE	FALSE
41	Conservative	Low Sens/High Spec	B	0.7	0.95	46	0.6931471805599453	0.06265591655414092	0.20989779707438483	44142.7825	-0.6304912640058044	0.3975192339876369	FALSE	FALSE	FALSE
